Volume_normalised,log_returns_t,direction_t,direction_tp1,ema_5_price_t_normalised,ema_20_price_t_normalised,sma_5_price_t_normalised,sma_20_price_t_normalised,momentum_4_price_t_normalised,momentum_12_price_t_normalised,momentum_26_price_t_normalised,momentum_52_price_t_normalised,momentum_155_price_t_normalised,log_returns_t_standardised,sharpe_ratio_t_standardised,sortino_ratio_t_standardised,log_returns_t_standardised-1,log_returns_t_standardised-2,log_returns_t_standardised-3,log_returns_t_standardised-4,log_returns_t_standardised-7,log_returns_t_standardised-12,log_returns_t_standardised-26,log_returns_t_standardised-52
0.18573935081391948,0.01169593669202574,1,1,0.573785147139069,0.505313526921454,0.5812363070504443,0.48713833021695424,0.023162570173503316,0.16213808283680164,0.20556795917604448,0.14476613230110452,0.380735004914619,0.5930562458123769,1.686249380353525,1.9047044859688218,-0.46203723408510267,0.05143390434898349,0.7106540210890236,-0.14944236977426334,0.11848651196602052,2.0739898828040535,-0.5737961235620763,-1.2020585447603092
0.21841310069207526,0.017019620107471815,1,0,0.5868851527618939,0.5155774923582245,0.5903566452172804,0.49589669624722477,0.027505832674263653,0.17010051696954542,0.20846349805064435,0.16430980570946058,0.39448815030744766,0.8654669307258558,1.8322850633655707,2.059381377330606,0.5930562458123769,-0.46203723408510267,0.05143390434898349,0.7106540210890236,0.7317296345578712,0.6374252902306341,0.8943679399961934,0.12187297632863783
0.26426552295545375,-0.008199250644920714,0,0,0.5919992265895151,0.5238298620617039,0.593686253799576,0.5033159614438791,0.015200410907595607,0.14404231629916364,0.21425384282161436,0.2019487875440612,0.390144979428966,-0.4249722855640396,1.7519669203725914,1.9684717405800924,0.8654669307258558,0.5930562458123769,-0.46203723408510267,0.05143390434898349,2.9853706246466283,0.660982146048072,-0.7708988171120208,-2.1804180526526036
0.20039964908860514,-0.0005489171359491442,0,0,0.5951673676813751,0.5312273656620269,0.5965815911051626,0.5109885668223269,0.0260579258035456,0.1353564326535937,0.2128063940622899,0.17371941373469263,0.4038978499549584,-0.0335078748613119,1.741851331128005,1.9521023645217843,-0.4249722855640396,0.8654669307258558,0.5930562458123769,-0.46203723408510267,-0.14944236977426334,0.34021633434718795,0.02809590151110504,1.2394870598704384
0.21997270689150988,-0.015495561771864673,0,1,0.5905237235614615,0.5359901342010371,0.5977397333571796,0.5193488248893019,-0.009409608025232052,0.10350788721224191,0.18457702025292144,0.13535652427587247,0.4060692979607813,-0.7983215169751073,1.5942449315418743,1.7916712449162457,-0.0335078748613119,-0.4249722855640396,0.8654669307258558,0.5930562458123769,0.7106540210890236,0.4931927630662442,0.3618681270651388,0.7973779709139031
0.3303050979627644,0.005007070575508705,1,1,0.5895995004429541,0.5409197456300754,0.5971607355289941,0.5255014029203319,-0.025334109801604776,0.10712696722194648,0.2005013387847367,0.1599668180755363,0.3995550455655916,0.25078972507820024,1.6341683900484139,1.8293458345466234,-0.7983215169751073,-0.0335078748613119,-0.4249722855640396,0.8654669307258558,0.05143390434898349,0.11848651196602052,-0.43976619006040024,-0.8082179936837108
0.2570133541280827,0.015964841873304932,1,0,0.5959802702568043,0.547378989844783,0.5962920647043862,0.5353454975346278,0.006514435639747074,0.11074577236481503,0.20773931555958858,0.20194860429950373,0.44370827979538185,0.8114943634677115,1.7698779637238613,1.9718680370219208,0.25078972507820024,-0.7983215169751073,-0.0335078748613119,-0.4249722855640396,-0.46203723408510267,0.7317296345578712,0.6281633099170122,-0.9527262067014176
0.1873964324008188,-0.014855743113930685,0,1,0.593719681159624,0.5513618006181621,0.5936862904484873,0.545660090874641,-0.012305146899831865,0.018095766537638114,0.1512806595631303,0.19036754826844887,0.41041228559470555,-0.7655822601059765,1.6290475380292881,1.818899456067692,0.8114943634677115,0.25078972507820024,-0.7983215169751073,-0.0335078748613119,0.5930562458123769,2.9853706246466283,1.6574507900932405,-0.36938732529414736
0.2845696461643435,0.027878450155699355,1,1,0.604517829742855,0.5584810697887481,0.5986083858573317,0.5555403991946035,0.04487769158768218,0.05863065373595344,0.172272056597647,0.21570184131461112,0.43357513063504505,1.4211087861777112,1.8646395820317938,2.0741921812082103,-0.7655822601059765,0.8114943634677115,0.25078972507820024,-0.7983215169751073,0.8654669307258558,-0.14944236977426334,0.6955416360035814,0.5231293441067966
0.2525392338434545,0.0016157059067545788,1,0,0.6124403198446711,0.5651290917182296,0.6080181588026654,0.5648054318451188,0.040534245842364314,0.04270596871502319,0.18023375775216105,0.21063476281190974,0.4335747641459301,0.07725499355636448,1.8737981410173357,2.0783759305775678,1.4211087861777112,-0.7655822601059765,0.8114943634677115,0.25078972507820024,-0.4249722855640396,0.7106540210890236,-0.25920114144792117,0.3221685812769673
0.27304805536602006,-0.008648590197358596,0,0,0.6138615973614373,0.5700410022588714,0.6138087784404715,0.5727313865675876,0.007962342510465015,0.029677189057807696,0.2026728784128382,0.188919916264567,0.4002786783229751,-0.44796480515736764,1.7906840778715107,1.9852546967249607,0.07725499355636448,1.4211087861777112,-0.7655822601059765,0.8114943634677115,-0.0335078748613119,0.05143390434898349,-1.5223933463467947,0.44971554968726407
0.37772687396432403,-0.019737625754715184,0,0,0.6061230793565804,0.5720033871243949,0.610189625132944,0.5789563278743558,0.0014475403816031074,0.015200319285316843,0.12594654976152553,0.15707118757865773,0.380735004914619,-1.0153861815759944,1.6059190585291672,1.7878757160037118,-0.44796480515736764,0.07725499355636448,1.4211087861777112,-0.7655822601059765,-0.7983215169751073,-0.46203723408510267,2.2378159515895426,0.2528484210187813
0.30945511258407254,-0.006666552119043992,0,1,0.5980688033455787,0.5729516599052693,0.6087419748046063,0.584167913035065,-0.04415387558574124,-0.008685792023291117,0.170100333724988,0.14693785517376345,0.3800114637795143,-0.34654473407054565,1.5415587093726164,1.7148014190488226,-1.0153861815759944,-0.44796480515736764,0.07725499355636448,1.4211087861777112,0.25078972507820024,0.5930562458123769,-2.3470213231025294,0.05893883957949599
0.16100984501413393,0.0016708091806935212,1,0,0.5934231020068519,0.5740164255647102,0.6003454892886226,0.5893432936523352,-0.04415360071890506,-0.028953464678145524,0.20122506316439898,0.1462138559272651,0.401726310326857,0.08007460535956269,1.551613676295194,1.7204847471598814,-0.34654473407054565,-1.0153861815759944,-0.44796480515736764,0.07725499355636448,0.8114943634677115,0.8654669307258558,-1.3354403060598508,0.12307159858139037
0.32236085388439417,-0.00838224471894579,0,0,0.5867068266898102,0.5739457446590928,0.5893432844901073,0.5931072055791371,-0.04342987633924278,-0.02895309818903069,0.144766315545662,0.1418709599156196,0.3915927030551266,-0.4343360168662515,1.472129157138535,1.6319457664126662,0.08007460535956269,-0.34654473407054565,-1.0153861815759944,-0.44796480515736764,-0.7655822601059765,-0.4249722855640396,2.0739898828040535,-0.2949709904379207
0.2718783507164441,-0.005063338374141959,0,1,0.5800578007244405,0.573261364100484,0.5793544037698537,0.5928900561974408,-0.023886294553165488,-0.034743901071394245,0.12377510175570272,0.10857469084810711,0.3727730288932688,-0.2645089478995771,1.4226414950532995,1.5749184376717007,-0.4343360168662515,0.08007460535956269,-0.34654473407054565,-1.0153861815759944,1.4211087861777112,-0.0335078748613119,0.6374252902306341,1.1746098598510553
0.4674432205868018,0.012888815862782,1,0,0.581174433843927,0.574227681813095,0.5779067351170604,0.5936862675429178,0.0014474487593244545,0.00217126476126539,0.12522264213730594,0.1143652188636346,0.3872495321766449,0.6540953810438072,1.5298993526574518,1.6854581343418282,-0.2645089478995771,-0.4343360168662515,0.08007460535956269,-0.34654473407054565,0.07725499355636448,-0.7983215169751073,0.660982146048072,0.46532279925717196
0.2743444780193001,-0.024233287190352233,0,1,0.5715439766512072,0.5721377180466829,0.5719712973054987,0.5920214540895421,-0.031848637063630614,-0.03546799194017136,0.08613584505426602,0.11002223122971022,0.33296232418600935,-1.2454273232539104,1.3065407071764383,1.450520197769054,0.6540953810438072,-0.2645089478995771,-0.4343360168662515,0.08007460535956269,-0.44796480515736764,0.25078972507820024,0.34021633434718795,-1.174515349435365
0.29992201969002824,0.020328273943146773,1,0,0.5738096776646687,0.5727285143938171,0.5708131733779376,0.5915871599072636,0.0050668036358652024,-0.03040073019291256,0.10061253158219952,0.16575734609106374,0.33151478380440624,1.0347693830284788,1.4760154458592827,1.6297015199880402,-1.2454273232539104,0.6540953810438072,-0.2645089478995771,-0.4343360168662515,-1.0153861815759944,0.8114943634677115,0.4931927630662442,-1.332893694308783
0.26549371283750856,-0.0005591160620028997,0,0,0.5750788730063295,0.573194109564849,0.5716817709047224,0.5916957368886686,0.010857514895950104,-0.011581239275612276,0.09699317670565866,0.17010042534726677,0.3119713852628863,-0.03402974970150704,1.4666009288789383,1.614929990254619,1.0347693830284788,-1.2454273232539104,0.6540953810438072,-0.2645089478995771,-0.34654473407054565,-0.7655822601059765,0.11848651196602052,-0.23554733865580083
0.2133053903889268,-0.01748993008036995,0,1,0.5684453879694897,0.5714783294058929,0.5693655047251441,0.5899223556161158,-0.028229282187089755,-0.07093570901350654,0.0571823803761205,0.16069045083291988,0.3018376863688772,-0.9003725208558737,1.3065622661663827,1.4442855140931437,-0.03402974970150704,1.0347693830284788,-1.2454273232539104,0.6540953810438072,0.08007460535956269,1.4211087861777112,0.7317296345578712,-0.6019593298644083
0.19041816941222342,0.009629017177941965,1,1,0.5681247497041143,0.5710978669075567,0.5661806593432368,0.5876422710744068,0.015200410907595607,-0.06080182687494007,-0.003619263254262095,0.15489973957283487,0.33947666820347766,0.48729282666183804,1.385151326721811,1.5236998637952301,-0.9003725208558737,-0.03402974970150704,1.0347693830284788,-1.2454273232539104,-0.4343360168662515,0.07725499355636448,2.9853706246466283,0.821246634365486
0.13916561068330247,0.023399472044988906,1,0,0.5780446592137802,0.5736489727480858,0.5753009425367057,0.5874251262738246,0.019543398541519874,-0.018819674161857702,0.030401005059748742,0.1976058915324156,0.34526747108584127,1.191921323356187,1.5782927735155425,1.7288066345007354,0.48729282666183804,-0.9003725208558737,-0.03402974970150704,1.0347693830284788,-0.2645089478995771,-0.44796480515736764,-0.14944236977426334,-0.56609865782534
0.1593040257335023,-0.007184255392264233,0,0,0.581521365671054,0.5750609542564207,0.5773276823155076,0.5867736827098498,0.010857514895950104,-0.002171264761265279,0.0028954472523211594,0.17661486098701384,0.35974415761377476,-0.3730353970635213,1.5109030967065904,1.653407016432593,1.191921323356187,0.48729282666183804,-0.9003725208558737,-0.03402974970150704,0.6540953810438072,-1.0153861815759944,0.7106540210890236,0.522447786825242
0.1670435714981967,-0.01960299402290415,0,0,0.5753944667087015,0.5739256889733326,0.5744323633343766,0.585868894382968,0.007962250888186362,-0.01881958253957894,-0.023886294553165488,0.17154805735114864,0.32861942817436385,-1.008497131380537,1.3331251933946031,1.4653037719892235,-0.3730353970635213,1.191921323356187,0.48729282666183804,-0.9003725208558737,-1.2454273232539104,-0.34654473407054565,0.05143390434898349,-0.9327922207529289
0.16534749975631152,-0.01768953981318376,0,1,0.5638302521358528,0.570761511260649,0.5715370443532457,0.5835164328221787,-0.026781650183207883,-0.04342987633924289,-0.034743901071394356,0.14331850029722265,0.2989423307388347,-0.9105864685661077,1.1734719406024965,1.2956240578464018,-1.008497131380537,-0.3730353970635213,1.191921323356187,0.48729282666183804,1.0347693830284788,0.08007460535956269,-0.46203723408510267,0.26126533543527014
0.17997855541475777,0.028938230085791244,1,0,0.5684259226537857,0.5714144400634111,0.5735638024565033,0.5819602055124361,-0.02026721454346081,0.004342987633924267,-0.013028779657215384,0.1925391795188291,0.33947694307031384,1.4753372881536688,1.410008076789221,1.5492684015867972,-0.9105864685661077,-1.008497131380537,-0.3730353970635213,1.191921323356187,-0.03402974970150704,-0.4343360168662515,0.5930562458123769,-0.5737961235620763
0.1362413490593625,-0.007297314287981686,0,1,0.5683530753683848,0.571109005847618,0.5676283829693974,0.580910649404052,-0.020267397788018338,0.0014476320038818713,-0.04487778320996083,0.16358571484068352,0.19760579991013688,-0.3788205741325774,1.342627124036654,1.4741728846792004,1.4753372881536688,-0.9105864685661077,-1.008497131380537,-0.3730353970635213,-0.9003725208558737,-0.2645089478995771,0.8654669307258558,0.8943679399961934
0.10538064138804952,0.009531905314806846,1,1,0.5724062261447281,0.5720045793571226,0.5660359327917601,0.578630569443457,0.017371858913418414,-0.0028951723854849787,-0.02171484654734268,0.19253899627427168,0.1708240581046503,0.48232365267356003,1.4190403349327234,1.5511030542927828,-0.3788205741325774,1.4753372881536688,-0.9105864685661077,-1.008497131380537,0.48729282666183804,0.6540953810438072,-0.4249722855640396,-0.7708988171120208
0.08620723267374988,0.008335593546550751,1,0,0.5787274372127545,0.573848891737283,0.5716817709047224,0.5767847974084822,0.050668036358652135,0.03908679708303986,-0.010133790516287822,0.20267260354600208,0.21135857881385067,0.42110887284364573,1.4852172635190524,1.616863740415688,0.48232365267356003,-0.3788205741325774,1.4753372881536688,-0.9105864685661077,1.191921323356187,-1.2454273232539104,-0.0335078748613119,0.02809590151110504
0.16674139779705624,-0.019559177097730435,0,0,0.5744968746575706,0.5731047829572753,0.5767485562161319,0.5742513772660939,-0.011581514142448457,-0.012305330144389393,-0.015200685774431788,0.16937633447848965,0.17878603412600041,-1.0062550373892336,1.310335600338164,1.4323365867908413,0.42110887284364573,0.48232365267356003,-0.3788205741325774,1.4753372881536688,-0.3730353970635213,1.0347693830284788,-0.7983215169751073,0.3618681270651388
0.28314650550735937,-0.03094789099340581,0,0,0.5586475978005275,0.5687089983029101,0.5666149122954899,0.5710665273030726,-0.04125833671114132,-0.05066821960320955,-0.060802010119497374,0.13969932866523932,0.10495551921612378,-1.5890108307940953,1.0347200806058365,1.1470537234796547,-1.0062550373892336,0.42110887284364573,0.48232365267356003,-0.3788205741325774,-1.008497131380537,-0.03402974970150704,0.25078972507820024,-0.43976619006040024
0.27223900965006337,-0.01524946527223784,0,0,0.5418082495900655,0.5629395273377892,0.5545993467698016,0.5673749923953508,-0.07238297452827358,-0.047048864726668804,-0.10061225671536334,0.10712705884422524,0.11147013810042827,-0.7857288605779128,0.9000018163914484,1.003209916553438,-1.5890108307940953,-1.0062550373892336,0.42110887284364573,0.48232365267356003,-0.9105864685661077,-0.9003725208558737,0.8114943634677115,0.6281633099170122
0.2520518569061312,-0.014885645881879284,0,1,0.5245500952705447,0.555996123461,0.5365035985566193,0.5626700967604561,-0.10133607271730422,-0.07744968654185996,-0.09916471633376017,0.05211594322937013,0.10640324284228436,-0.7671123724101854,0.7690321155180423,0.8633789580361868,-0.7857288605779128,-1.5890108307940953,-1.0062550373892336,0.42110887284364573,1.4753372881536688,0.48729282666183804,-0.7655822601059765,1.6574507900932405
0.2162686421678526,0.022539409390109046,1,1,0.5222131477859139,0.5523335643520145,0.5217374772501883,0.5598833455985024,-0.048496496730550565,-0.08034522541645983,-0.10857487409266453,0.06369718250498246,0.1433185002972227,1.1479122719906303,0.95129446826219,1.0559956807368192,-0.7671123724101854,-0.7857288605779128,-1.5890108307940953,-1.0062550373892336,-0.3788205741325774,1.191921323356187,1.4211087861777112,0.6955416360035814
0.11503070474705136,0.006430903655463579,1,0,0.5233092358847958,0.549778121278733,0.5136306097572596,0.5578204287629454,-0.0014476320038818713,-0.06297336650304153,-0.10278388796574356,0.07744986978641749,0.13535643265359376,0.32364667659932594,1.0013563240190324,1.1051919346982357,1.1479122719906303,-0.7671123724101854,-0.7857288605779128,-1.5890108307940953,0.48232365267356003,-0.3730353970635213,0.07725499355636448,-0.25920114144792117
0.11526464567696657,-0.001749818928925234,0,0,0.52331611474135,0.547259240438326,0.5129067754308629,0.5548165373815233,0.015200319285316954,-0.03981079632953821,-0.0933742799405114,0.10929859847232681,0.14404231629916364,-0.09495752436324986,0.9829691507364965,1.0820091614856462,0.32364667659932594,1.1479122719906303,-0.7671123724101854,-0.7857288605779128,0.42110887284364573,-1.008497131380537,-0.44796480515736764,-1.5223933463467947
0.108148942392046,-0.010563405793098696,0,1,0.5189777435525547,0.5437394081275296,0.5133410650320276,0.5527174343269831,0.020267214543460865,-0.030400821815191215,-0.08034504217190241,0.045601507589623114,0.14910930317958632,-0.5459451295329982,0.8899113328593897,0.9814656429499593,-0.09495752436324986,0.32364667659932594,1.1479122719906303,-0.7671123724101854,-1.0062550373892336,-0.9105864685661077,-1.0153861815759944,2.2378159515895426
0.10516619553562725,0.014641612948441796,1,0,0.5221174488133301,0.5422782130044203,0.5210136795727031,0.5502202233091475,0.010857606518228757,-0.049220404354770264,-0.05356339198869453,0.11653694173629348,0.15200475043190742,0.7437852850740839,1.007042376662877,1.102458369330609,-0.5459451295329982,-0.09495752436324986,0.32364667659932594,1.1479122719906303,-1.5890108307940953,1.4753372881536688,-0.34654473407054565,-2.3470213231025294
0.11939760210546838,-0.01641305539011119,0,1,0.5174548169319338,0.5390259596867746,0.5191317396432009,0.546745837783122,-0.017371858913418414,-0.060077827628441605,-0.07600214616025691,0.12522291700414206,0.15055711842802555,-0.845269287051953,0.8642058656984729,0.9512433710018552,0.7437852850740839,-0.5459451295329982,-0.09495752436324986,0.32364667659932594,-0.7857288605779128,-0.3788205741325774,0.08007460535956269,-1.3354403060598508
0.10424017935471294,0.00412856939691796,1,1,0.516035330222958,0.5365659975075586,0.5166707285876903,0.5446467347285818,-0.010133515649451752,-0.06731617089240838,-0.06007791925072037,0.08468839629494163,0.1201560217459981,0.20583718205829363,0.8949943555010003,0.979984437637794,-0.845269287051953,0.7437852850740839,-0.5459451295329982,-0.09495752436324986,-0.7671123724101854,0.48232365267356003,-0.4343360168662515,2.0739898828040535
0.15055073593917537,0.00645354072109944,1,1,0.5177430588389433,0.5350986183231163,0.5162364573109814,0.5423304868734594,0.010857514895949993,-0.07021134327789336,-0.04560123272278693,0.07817386903291579,0.12956590463806628,0.32480500591252376,0.94483796060731,1.0287962519088998,0.20583718205829363,-0.845269287051953,0.7437852850740839,-0.5459451295329982,1.1479122719906303,0.42110887284364573,-0.2645089478995771,0.6374252902306341
0.12609416122429087,0.0023363267497305542,1,1,0.519846602044762,0.5340467202405719,0.5189869947672683,0.5386389473846237,-0.004343170878481795,-0.0419820610908036,-0.05935401162650078,0.06586863051080516,0.12739427338768605,0.1141288649117605,0.9606520090988452,1.0416319207245701,0.32480500591252376,0.20583718205829363,-0.845269287051953,0.7437852850740839,0.32364667659932594,-1.0062550373892336,0.6540953810438072,0.660982146048072
0.13395067745394287,0.0011662302959453163,1,1,0.5217315387240279,0.5332328813683802,0.5184079053168041,0.5354902790594717,0.017371858913418414,-0.0014476320038818713,-0.026781650183207883,0.05935419487105814,0.09409809594245244,0.05425551191228255,0.9667569087195718,1.0442757531411844,0.1141288649117605,0.32480500591252376,0.20583718205829363,-0.845269287051953,-0.09495752436324986,-1.5890108307940953,-1.2454273232539104,0.34021633434718795
0.16546447022126912,0.005231086877013579,1,1,0.5251596722642138,0.5331169821280188,0.5231851825518931,0.5339340425875011,0.01881958253957905,0.023886386175444252,-0.04632514034700652,0.054287391235192994,0.11726066611595576,0.2622525468432345,1.0063060605885563,1.0819837405625787,0.05425551191228255,0.1141288649117605,0.32480500591252376,0.20583718205829363,-0.5459451295329982,-0.7857288605779128,1.0347693830284788,0.4931927630662442
0.12076225752997369,0.024621904476683797,1,0,0.5378200044374747,0.5359763808571596,0.533174044947691,0.5350559848771932,0.041982152713082366,0.07310688215249322,-0.014476594905654672,0.08251658180000399,0.16141445007941824,1.2544726867622604,1.2009498847212443,1.28638950765935,0.2622525468432345,0.05425551191228255,0.1141288649117605,0.32480500591252376,0.7437852850740839,-0.7671123724101854,-0.03402974970150704,0.11848651196602052
0.07968612925236378,-0.003967195075201619,0,1,0.5445712608002673,0.5380808944446541,0.5405570964386787,0.5340788103690033,0.03402008506945342,0.04053452070920038,0.0028953556300423955,0.060077736006162896,0.14549003992532417,-0.20841974733567797,1.1642333380271737,1.2443043974677843,1.2544726867622604,0.2622525468432345,0.05425551191228255,0.1141288649117605,-0.845269287051953,1.1479122719906303,-0.9003725208558737,0.7317296345578712
0.0846866166293011,0.004532562624787366,1,1,0.5510023049213978,0.540536465751226,0.5485192373801306,0.533861660987307,0.038362981081098924,0.038362981081098924,-0.0036190800097045672,-0.007238343263966662,0.15200447556507124,0.22650934892400326,1.1976037161010877,1.2752139885703202,-0.20841974733567797,1.2544726867622604,0.2622525468432345,0.05425551191228255,0.20583718205829363,0.32364667659932594,0.48729282666183804,2.9853706246466283
0.08411151184325957,0.006760590495877258,1,1,0.558184992758101,0.5435854088636338,0.5579290286499201,0.5334635530240116,0.04053442908692162,0.04922049597704892,-0.025334109801604776,0.005066895258143966,0.15200447556507124,0.34051661626243146,1.2489912734288149,1.3249892914797559,0.22650934892400326,-0.20841974733567797,1.2544726867622604,0.2622525468432345,0.32480500591252376,-0.09495752436324986,1.191921323356187,-0.14944236977426334
0.1290866556194561,0.011722332835254623,1,1,0.568040346574047,0.5477916608009963,0.5690760516221908,0.5332826127668682,0.024610385421942493,0.07745005303097485,-0.0007237243796622828,0.0021717228726588766,0.17444350460346975,0.5944069255757888,1.3401433748819216,1.4167677772764884,0.34051661626243146,0.22650934892400326,-0.20841974733567797,1.2544726867622604,0.1141288649117605,-0.5459451295329982,-0.3730353970635213,0.7106540210890236
0.10953309289404425,0.020324637773992293,1,1,0.5835377686383207,0.5541479419406031,0.5793544404187652,0.5357074559278515,0.05645883924101569,0.08613575343198732,0.051391943982871724,0.027505649429706236,0.19181536351688816,1.034583321752378,1.4988286333719383,1.5811512399479242,0.5944069255757888,0.34051661626243146,0.22650934892400326,-0.20841974733567797,0.05425551191228255,0.7437852850740839,-1.008497131380537,0.05143390434898349
0.17442245832927186,0.013502761631190111,1,1,0.5999013055270493,0.5616222693085939,0.5942653615744959,0.5409914226887548,0.06876398614084767,0.124498826135365,0.09192655631435098,0.057182655242956626,0.18240538900254127,0.6855107328257223,1.6033304272345807,1.686879973578989,1.034583321752378,0.5944069255757888,0.34051661626243146,0.22650934892400326,0.2622525468432345,-0.845269287051953,-0.9105864685661077,-0.46203723408510267
0.3839652987620626,0.031681773206959536,1,0,0.6252870166474684,0.5725209521257094,0.6167041707194254,0.549387866974713,0.10350807045679933,0.1628620820833,0.09844117519865536,0.08541239554143998,0.22945480346288227,1.6157232582432322,1.8470252661397768,1.9457066503698668,0.6855107328257223,1.034583321752378,0.5944069255757888,0.34051661626243146,1.2544726867622604,0.20583718205829363,1.4753372881536688,0.5930562458123769
0.138717223900965,-0.002081254197712589,0,0,0.641245674976974,0.5821059082695452,0.6368266953603212,0.5585443272249371,0.08541193743004649,0.15200447556507135,0.10495561083840255,0.060077827628441716,0.21787328932043393,-0.11191693038519512,1.8254193015310705,1.9185823205917523,1.6157232582432322,0.6855107328257223,1.034583321752378,0.5944069255757888,-0.20841974733567797,0.32480500591252376,-0.3788205741325774,0.8654669307258558
0.1725704259674432,-0.005745653106973218,0,1,0.6492307274413419,0.5900197105648339,0.6523166509931488,0.5659274062026084,0.05066821960320955,0.14114714391367866,0.08468830467266286,0.06297345812532018,0.21859719694465352,-0.29942271139607646,1.773773093923656,1.860785635677279,-0.11191693038519512,1.6157232582432322,0.6855107328257223,1.034583321752378,0.22650934892400326,0.1141288649117605,0.48232365267356003,-0.4249722855640396
